cartodb_id,the_geom,pop2000,fips,county,state,in_per_capita,in_pop,transport,nonroad,unknown,aircraft,cement,onroad,electricityprod,residential,industrial,commercial,total_per_capita,total
138,,23587,5057,Hempstead County,AR,1.672626159,10.06845099,3.206321471,0.213173476,0.352861807,0.140376304,0,2.499909884,0.080082754,0.297203014,1.617733085,0.124796405,5.326136729,125627.587
139,,30353,5059,Hot Spring County,AR,2.75062865,10.32065064,2.828105594,0.146905083,0.092030611,0.036611848,0,2.552558052,10.12237699,0.26884789,2.345508648,0.087629593,15.65246871,475099.3829
140,,14300,5061,Howard County,AR,1.690186593,9.568014816,2.02853917,0.295672686,0.15419361,0.06134174,0,1.517331134,0,0.280958381,2.996392954,0.114601532,5.420492037,77513.03613
141,,34233,5063,Independence County,AR,4.550508638,10.44094537,2.476243239,0.188628826,0.60472091,0.240571465,0,1.442322038,88.52159501,0.342156854,3.114108626,0.226450465,94.6805542,3241199.412
142,,13249,5065,Izard County,AR,0.962671907,9.491677357,1.979364737,0.126848703,0.566264395,0.225272643,0,1.060978996,0,0.289574499,0.251232882,0.098511897,2.618684015,34694.94452
143,,18418,5067,Jackson County,AR,1.475086573,9.821083726,3.401312782,0.543489341,0.757263375,0.301256265,0,1.7993038,0,0.356823043,0.427641676,0.1856367,4.371414201,80512.70676
144,,84278,5069,Jefferson County,AR,4.085358632,11.34187614,1.83123193,0.177778686,0.130216957,0.05180322,0,1.471433068,32.70397652,0.242959187,24.53240198,0.152689721,59.46325934,5011444.571
145,,22781,5071,Johnson County,AR,1.988187517,10.03368213,2.573217987,0.173073,0.028430251,0.011310203,0,2.360404534,0,0.228645903,4.334273454,0.166149142,7.302286487,166353.3885
146,,8559,5073,Lafayette County,AR,1.6883967,9.05473864,2.585025827,0.405642815,0,0,0,2.179383013,1.942986792,0.276084272,0.541839222,0.064862499,5.410798611,46311.02531
147,,17774,5075,Lawrence County,AR,1.441627672,9.785491994,2.956825443,0.471510074,0.268479292,0.10680695,0,2.110029128,0,0.426194893,0.712907453,0.131643528,4.227571317,75140.85259
148,,12580,5077,Lee County,AR,1.191267887,9.43986353,2.820345693,0.76108504,0.517352845,0.205814453,0,1.336093355,0,0.275875468,0.131966654,0.063063682,3.291251497,41403.94383
149,,14492,5079,Lincoln County,AR,0.877069923,9.581352052,1.711857395,0.430617205,0,0,0,1.28124019,0,0.189075826,0.458939353,0.043973351,2.403845925,34836.53514
150,,13628,5081,Little River County,AR,4.073112821,9.519881779,2.322220104,0.404092767,0,0,9.422900849,1.918127336,0,0.210530382,46.72278573,0.061086869,58.73952393,800502.2322
151,,22486,5083,Logan County,AR,1.262949726,10.02064817,1.40973794,0.209547432,0,0,0,1.200190509,0.025956277,0.255762289,1.759610073,0.084769286,3.535835866,79506.80528
152,,52828,5085,Lonoke County,AR,1.191814671,10.87479663,2.644193555,0.272912569,0.246395637,0.098021724,0,2.026863625,0,0.207531293,0.344955559,0.096371188,3.293051595,173965.3297
153,,14243,5087,Madison County,AR,0.991297398,9.564020837,1.746154203,0.188047682,0,0,0,1.558106521,0,0.325290464,0.551604452,0.071679223,2.694728342,38381.01577
154,,16140,5089,Marion County,AR,1.240116112,9.689055942,1.995390127,0.251240821,0.352670577,0.140300221,0,1.251178507,0,0.296871092,1.078544891,0.085208617,3.456014726,55780.07768
155,,40443,5091,Miller County,AR,1.356488183,10.60764885,2.552505313,0.190772163,0.385779949,0.153471896,0,1.822481304,0,0.201890164,1.014538865,0.113600241,3.882534583,157021.3461
156,,51979,5093,Mississippi County,AR,1.813100482,10.85859507,3.530948869,0.383632549,0.828515627,0.329602099,0,1.989198594,0,0.374639209,2.052121273,0.171712815,6.129422167,318601.2348
157,,10254,5095,Monroe County,AR,2.130835877,9.235423152,7.764029982,0.824290566,2.088091195,0.830689407,0,4.020958815,0,0.329953043,0.176291279,0.151629242,8.421903547,86358.19897
158,,9245,5097,Montgomery County,AR,1.083411859,9.131838144,2.359977993,0.434953812,0.116760648,0.046449924,0,1.761813609,0,0.288637339,0.244414653,0.061713556,2.954743541,27316.60404
159,,9955,5099,Nevada County,AR,1.503683744,9.205830216,3.497087223,0.264106104,0,0,0,3.232981119,0,0.266869355,0.664355865,0.069916467,4.49822891,44779.8688
160,,8608,5101,Newton County,AR,0.700673405,9.060447282,1.532444568,0.232431097,0,0,0,1.300013471,0,0.295948011,0.110048733,0.076667923,2.015109234,17346.06029
161,,28790,5103,Ouachita County,AR,1.305978988,10.26778338,1.612925091,0.119422216,0.12126083,0.04824025,0,1.324001796,1.08233281,0.311799992,0.55574163,0.128501542,3.691301065,106272.5577
162,,10209,5105,Perry County,AR,0.612779018,9.231024963,1.568078051,0.20171741,0,0,0,1.366360641,0,0.20828493,0.022984834,0.046205289,1.845553104,18841.25164
163,,26445,5107,Phillips County,AR,1.537744986,10.18282238,2.180407676,0.489551797,0.384541616,0.152979182,0,1.153335082,1.647435813,0.364124982,0.320433861,0.141681073,4.654083406,123077.2357
164,,11303,5109,Pike County,AR,0.930410069,9.332823456,1.675145168,0.207318951,0,0,0,1.467826217,0,0.300157769,0.45441699,0.105828788,2.535548714,28659.30711
165,,25614,5111,Poinsett County,AR,1.379263321,10.15089436,2.896470136,0.542314376,0.252523867,0.100459619,0,2.001172274,0,0.34291352,0.647383717,0.085207104,3.971974478,101738.1543
166,,20229,5113,Polk County,AR,1.183085595,9.914872497,2.227302236,0.192435475,0.469358426,0.186721219,0,1.378787115,0,0.272858272,0.610063071,0.154207812,3.264431392,66036.18262
167,,54469,5115,Pope County,AR,1.225980883,10.90538701,2.147023031,0.134908292,0.268939895,0.106990299,0,1.636184545,0,0.240851613,0.784865462,0.234766704,3.40750681,185603.4884
168,,9539,5117,Prairie County,AR,2.299279851,9.163143937,9.410944507,0.999829628,2.445702903,0.972955354,0,4.992456622,0,0.271512073,0.209549097,0.074996463,9.96700214,95075.23341
169,,361474,5119,Pulaski County,AR,1.277966007,12.7979454,2.248675854,0.164170044,0.257724976,0.102528761,0,1.724252072,0.136634443,0.332770369,0.452006346,0.419244608,3.58933162,1297450.058
170,,18195,5121,Randolph County,AR,1.22962393,9.80890211,1.558443699,0.262652876,0.050427732,0.020061287,0,1.225301803,0.00975581,0.400444191,1.302259731,0.149039725,3.419943155,62225.8657
171,,29329,5123,St. Francis County,AR,1.738409617,10.28633207,3.256695002,0.358569889,0.138018387,0.054906775,0,2.705199951,0.303394898,0.255729902,1.751854273,0.120615593,5.688289668,166831.8477
172,,83529,5125,Saline County,AR,0.556476064,11.33294916,1.038055949,0.112151867,0.101427585,0.040350161,0,0.784126336,0,0.272696143,0.315488032,0.118273975,1.744514099,145717.5182
173,,10996,5127,Scott County,AR,1.23008126,9.305286849,1.995421034,0.198777378,0.06250413,0.024865485,0,1.70927404,0,0.215928288,1.132588809,0.077569426,3.421507557,37622.89709
174,,8261,5129,Searcy County,AR,1.706682188,9.019300925,4.920473791,0.257900783,0.0261338,0.010396551,0,4.626042656,0,0.299030008,0.174637004,0.116507017,5.510647819,45523.46164
175,,115071,5131,Sebastian County,AR,1.415432453,11.65330461,1.636744272,0.173805442,0.233504799,0.092893437,0,1.136540593,0.007909937,0.319616117,1.804853974,0.34914274,4.11826704,473893.1065
176,,15757,5133,Sevier County,AR,1.322748176,9.66503999,2.130164761,0.250833919,0.267867374,0.106563542,0,1.504899927,0,0.182350367,1.32317571,0.11803227,3.753723108,59147.41502
177,,17119,5135,Sharp County,AR,1.863690615,9.747944237,5.780720083,0.160787896,0.071475678,0.02843471,0,5.520021799,0,0.332147197,0.197484046,0.137136789,6.447488115,110374.549
178,,11499,5137,Stone County,AR,0.949156793,9.350015354,1.552707376,0.206127178,0,0,0,1.346580198,0,0.343231746,0.581201963,0.106389204,2.58353029,29708.0148
179,,45629,5139,Union County,AR,2.45900963,10.72829876,1.932320469,0.177220086,0.163607849,0.065086863,0,1.52640567,0.003450815,0.277038467,9.323664487,0.156750948,11.69322519,533550.172
180,,16192,5141,Van Buren County,AR,1.06783213,9.692272572,2.134220702,0.183061007,0.148940656,0.059251929,0,1.74296711,0,0.282246905,0.382692404,0.109906171,2.909066182,47103.59962
181,,157715,5143,Washington County,AR,1.202620422,11.96854489,1.666234323,0.195558479,0.149221946,0.059363835,0,1.262090063,0,0.387912556,0.959032037,0.315649522,3.328828439,525006.1772
182,,67165,5145,White County,AR,1.357304338,11.11490756,1.962032609,0.181881,0.142101694,0.056531238,0,1.581518677,0.000167168,0.25363461,1.276954182,0.392916057,3.885704625,260983.3512
183,,8741,5147,Woodruff County,AR,1.823376546,9.075779879,3.027858526,0.98155745,0.324168582,0.128961511,0,1.593170983,2.352252224,0.317652015,0.387761149,0.10720932,6.192733235,54130.68121
184,,21139,5149,Yell County,AR,1.149881511,9.958874955,1.601300573,0.224296811,0,0,0,1.377003762,0,0.224323222,1.233382048,0.098812878,3.15781872,66753.12993
185,,1443741,6001,Alameda County,CA,0.739440694,14.18274822,1.508701183,0.121829473,0.18044101,0.071783468,0,1.134647232,0.000525833,0.315621256,0.141016382,0.12889892,2.094763574,3024296.057
186,,1208,6003,Alpine County,CA,1.964097568,7.096721378,6.149171176,4.212382251,0,0,0,1.936788925,0,0.49080476,0,0.488500785,7.128476722,8611.19988
187,,35100,6005,Amador County,CA,1.281715324,10.46595641,2.263750264,0.145069037,0.194272374,0.077285962,0,1.847122891,2.63351e-06,0.133131462,1.06588783,0.140042234,3.602814424,126458.7863
188,,203171,6007,Butte County,CA,0.646036688,12.22180327,1.491110167,0.139057159,0.143520945,0.05709585,0,1.151436213,0.003910728,0.237449666,0.055176239,0.12031717,1.907963969,387642.9475
189,,40554,6009,Calaveras County,CA,0.849160774,10.6103897,2.140254195,0.239757326,0.166360096,0.06618175,0,1.667955023,0,0.149374123,0.042270403,0.005785463,2.337684184,94802.44439
190,,18804,6011,Colusa County,CA,1.821926793,9.841824892,3.036589668,0.599820711,0.403762656,0.160625832,0,1.872380469,0.001512651,0.214760018,0.861544192,2.06935528,6.183761809,116279.4571
191,,948816,6013,Contra Costa County,CA,1.746794376,13.76297017,1.407653572,0.122201095,0.049016831,0.019499992,0,1.216935654,2.137393568,0.346330623,1.685388655,0.1594187,5.736185117,5442584.218
192,,27507,6015,Del Norte County,CA,0.574570209,10.2221958,1.490880474,0.264967515,0.081918079,0.032588837,0,1.111406042,0,0.108059367,0.044376231,0.133050824,1.776366896,48862.52421
193,,156299,6017,El Dorado County,CA,0.72473483,11.95952612,1.797279836,0.195648754,0.256961533,0.102225043,0,1.242444505,0,0.161322918,0.019235963,0.086344952,2.064183668,322629.8432
194,,799407,6019,Fresno County,CA,0.803586008,13.59162548,1.589218322,0.143111132,0.119896732,0.047697602,0,1.278512856,0.006362375,0.237694134,0.2540109,0.146250333,2.233536063,1785504.364
195,,26453,6021,Glenn County,CA,1.520045452,10.18312485,2.631471736,0.376529874,0.552627343,0.21984753,0,1.482466989,0.016142339,0.181322551,0.707018443,1.036477948,4.572433016,120954.5706
196,,126518,6023,Humboldt County,CA,1.157225454,11.74813987,2.210547671,0.20965193,0.465564256,0.185211877,0,1.350119608,0.579317136,0.28287662,0.054969773,0.053383725,3.181094925,402465.7677
197,,142361,6025,Imperial County,CA,1.392445846,11.86612136,2.547790919,0.386329092,0.39550332,0.157340071,0,1.608618436,0.720966132,0.070670739,0.562044093,0.123209892,4.024681775,572957.7221
198,,17945,6027,Inyo County,CA,1.399689256,9.795066804,3.363459662,0.334276821,0.889220571,0.353751856,0,1.786210414,0.007897791,0.197152332,0.389148712,0.096281537,4.053940034,72747.9539
199,,661645,6029,Kern County,CA,2.009813937,13.40248444,1.987713341,0.137513353,0.186613667,0.074239086,0.712709797,1.589347235,0.184016772,0.225617957,3.757370558,0.594500402,7.461928827,4937147.899
200,,129461,6031,Kings County,CA,1.3719904,11.77113496,1.548098487,0.168253181,0.076056876,0.030257133,0,1.273531297,0.106303325,0.053895378,2.113298668,0.121595559,3.943191418,510489.5041
201,,58309,6033,Lake County,CA,0.887435693,10.97351173,2.105075704,0.204719693,0.369574123,0.147024859,0,1.383757028,0.003211899,0.195640365,0.03927247,0.085692793,2.42889323,141626.3354
202,,33828,6035,Lassen County,CA,1.697389761,10.42904414,1.877475615,0.561724773,0.092859856,0.036941693,0,1.185949292,2.482931492,0.302979552,0.048855553,0.747435503,5.459677715,184689.9777
203,,9519338,6037,Los Angeles County,CA,0.806132842,16.06883587,1.258660717,0.091112272,0.131800186,0.052433062,0,0.983315196,0.223368476,0.200086542,0.528029494,0.029086529,2.239231759,21316003.97
204,,123109,6039,Madera County,CA,0.957544217,11.72082542,2.00650198,0.192005502,0.125393929,0.049884525,0,1.639218025,9.56872e-06,0.144998644,0.290524371,0.16325602,2.605290583,320734.7184
205,,247289,6041,Marin County,CA,0.839470113,12.41831297,1.711759145,0.171058325,0.148055328,0.058899724,0,1.333745769,0.000258325,0.427686132,0.057672032,0.117764254,2.315139888,572508.6278
206,,17130,6043,Mariposa County,CA,0.993522274,9.748586591,2.388942649,0.136154451,0.535321151,0.212962709,0,1.504504339,0,0.235970816,0.031298254,0.044518733,2.700730452,46263.51264
207,,86265,6045,Mendocino County,CA,0.915422146,11.36517923,2.024785896,0.215023099,0.216159132,0.085992953,0,1.507610712,0,0.292771588,0.146798974,0.033473022,2.497829479,215475.26
208,,210554,6047,Merced County,CA,1.23959448,12.25749743,2.04253677,0.212433532,0.145235953,0.057778105,0,1.62708918,0.035057984,0.182140944,1.039298799,0.155177932,3.454212429,727298.2438
209,,9449,6049,Modoc County,CA,1.961391618,9.153664195,6.550949855,2.786553811,1.51144399,0.601286293,0,1.651665762,0,0.303974206,0.003590755,0.250698675,7.109213491,67174.95828
210,,12853,6051,Mono County,CA,1.235353289,9.461332526,3.077099047,0.950568064,0.404806074,0.161040894,0,1.560684014,0,0.196789515,0.035333426,0.13037149,3.439593478,44209.09497
211,,401762,6053,Monterey County,CA,2.602900374,12.90361515,1.822925886,0.13173765,0.156026114,0.062070677,0,1.473091445,2.098142066,0.233236451,9.216846244,0.13169395,13.5028446,5424929.851
212,,124279,6055,Napa County,CA,0.953127886,11.73028432,1.940842506,0.193795399,0.324290625,0.129010054,0,1.293746427,0.037143978,0.319825598,0.129997917,0.166000128,2.593810127,322356.1287
213,,92033,6057,Nevada County,CA,0.917610277,11.42990249,1.971177135,0.184498205,0.263112652,0.104672098,0,1.41889418,0.004428512,0.350293085,0.155406727,0.021995581,2.50330104,230386.3046
214,,2846289,6059,Orange County,CA,0.627198428,14.8615266,1.35291988,0.136484448,0.071406239,0.028406999,0,1.116622195,0.089674351,0.211651097,0.124451645,0.093660706,1.872357679,5329271.066
215,,248399,6061,Placer County,CA,0.995273239,12.4227916,2.087879939,0.305281998,0.159816999,0.063578772,0,1.55920217,0.011000928,0.297679123,0.05575171,0.253151778,2.705463478,672034.4225
216,,20824,6063,Plumas County,CA,4.20034437,9.943861447,3.250985791,0.492265283,0.611863767,0.243413094,0,1.903443647,62.97323819,0.240538284,0.160866421,0.083671086,66.70929977,1389154.459
217,,1545387,6065,Riverside County,CA,0.907087878,14.25078492,1.873896264,0.212358498,0.189403111,0.075348794,0.007796234,1.396785861,0.03574013,0.22034304,0.237120476,0.102202264,2.477098407,3828075.677
218,,1223499,6067,Sacramento County,CA,0.811188238,14.01722534,1.492471338,0.137372712,0.140902306,0.056054091,0,1.158142229,0.263009735,0.238520081,0.029025263,0.227554207,2.250580624,2753583.143
219,,53234,6069,San Benito County,CA,0.928283168,10.88245257,2.046483117,0.095880679,0.27887674,0.1109434,0,1.560782297,0.001153671,0.187505398,0.252049551,0.042969847,2.530161585,134690.6218
220,,1709434,6071,San Bernardino County,CA,1.183900735,14.35167288,1.506649789,0.117973426,0.149266041,0.059381371,0.496724519,1.180028952,0.251113884,0.219411873,0.632388885,0.160804495,3.267093445,5584880.617
221,,2813833,6073,San Diego County,CA,0.973148393,14.85005817,1.620466748,0.14013098,0.135699644,0.053984354,0,1.29065177,0.353335165,0.095267101,0.071133767,0.506060051,2.646262832,7446141.684
222,,776733,6075,San Francisco County,CA,0.55314154,13.56285194,0.938028865,0.104748468,0,0,0,0.833280397,0.232592648,0.375313298,0.072535476,0.120236377,1.738706663,1350510.842
223,,563598,6077,San Joaquin County,CA,0.996395381,13.24209651,1.724695954,0.191985007,0.089613092,0.035650098,0,1.407447758,0.014668898,0.224499112,0.610726149,0.133910983,2.708501097,1526505.801
224,,246681,6079,San Luis Obispo County,CA,1.182370103,12.41585128,1.694133736,0.189126011,0.186659493,0.07425733,0,1.244090902,0.947139975,0.232873938,0.300825181,0.08712372,3.262096551,804697.2393
225,,707161,6081,San Mateo County,CA,1.007939278,13.46901364,2.06759063,0.125124117,0.332687547,0.13235055,0,1.477428416,0.000183988,0.363672363,0.188006071,0.12049587,2.739948921,1937585.019
226,,399347,6083,Santa Barbara County,CA,1.180567427,12.89758599,1.696510909,0.152743622,0.244607159,0.097310201,0,1.201849927,0.015790662,0.247356847,0.772628294,0.523934637,3.256221348,1300362.227
227,,1682585,6085,Santa Clara County,CA,0.887113385,14.33584186,1.57195396,0.1371753,0.141221593,0.056181108,0.124643157,1.237375958,0.007764439,0.311745041,0.228400151,0.183603759,2.428110506,4085502.316
228,,255602,6087,Santa Cruz County,CA,0.928368172,12.45137683,1.395892243,0.107249082,0.135083891,0.053739394,0.451085887,1.099819876,0.094184024,0.248162675,0.133907637,0.2071442,2.530376667,646769.3368
229,,163256,6089,Shasta County,CA,1.297813847,12.0030748,1.860612274,0.144792892,0.267040464,0.106234668,0.508014616,1.34254425,0.076174728,0.222814296,0.58308951,0.410578361,3.661283784,597726.5455
230,,3555,6091,Sierra County,CA,1.107602053,8.176110342,2.505412589,0.804696444,0,0,0,1.700716146,0.004953126,0.261007182,0.167141409,0.088576573,3.02709088,10761.30808
231,,44301,6093,Siskiyou County,CA,1.0587107,10.69876253,2.439484913,0.304544557,0.364642331,0.14506289,0,1.625235136,0,0.287244714,0.108364559,0.047557804,2.88265199,127704.3658
232,,394542,6095,Solano County,CA,1.083301095,12.88548088,1.457422529,0.139635473,0.09493313,0.037766523,0,1.185087404,0.005558791,0.277686272,0.955099504,0.258649185,2.95441628,1165641.308
233,,458614,6097,Sonoma County,CA,0.74912729,13.03596418,1.639812205,0.126848144,0.127332472,0.05065571,0,1.334975878,0.000601205,0.298951657,0.079323716,0.096464512,2.115153296,970038.9135
234,,446997,6099,Stanislaus County,CA,0.792495283,13.01030716,1.54546185,0.142363414,0.077255781,0.030734083,0,1.295108572,0.097997614,0.214530122,0.213916327,0.136995476,2.20890139,987372.2945
235,,78930,6101,Sutter County,CA,2.116642212,11.27631666,1.770909196,0.236874069,0.141346877,0.056230945,0,1.336457305,4.830014056,0.238701122,0.419923802,1.043662027,8.303210203,655372.3814
236,,56039,6103,Tehama County,CA,1.157181668,10.93380316,1.623311923,0.158653313,0.175662999,0.069882634,0,1.219112978,0.069671079,0.223101534,1.147672536,0.117198569,3.180955642,178257.5732
